"Antecedent","Consequent","support","confidence","coverage","lift","count","conviction","cosine","jaccard","Fisher","hlift","hconf"
"{Eyegaze_sl_nmf=1,Head_Nod_nmf=1} "," {CA_gc=1}","0.011040482","0.44000000","0.025092004"," 1.260940","  33","  1.162596","0.11798890","0.030414747"," 6.185253e-02","0.9166667","0.9381475"
"{Head_TILT_nmf=1,Head_Nod_nmf=1} "," {Verb_Dom_gc=1}","0.005018401","0.51724138","0.009702242"," 1.473817","  15","  1.344453","0.08600120","0.014111007"," 4.792687e-02","0.9375000","0.9520731"
"{Eyegaze_sl_nmf=1,Head_Nod_nmf=1} "," {Noun_Dom_gc=0}","0.022750084","0.90666667","0.025092004"," 1.244845","  68","  2.910672","0.16828642","0.031135531"," 1.088871e-04","1.0793651","0.9998911"
"{Body_Twist_nmf=1,Eyegaze_up_nmf=1} "," {Verb_Dom_gc=1}","0.010036802","0.50000000","0.020073603"," 1.424690","  30","  1.298093","0.11957982","0.027803522"," 1.171283e-02","1.0000000","0.9882872"
"{Body_Twist_nmf=1,Head_PUSH_nmf=1} "," {CA_gc=1}","0.005352961","0.72727273","0.007360321"," 2.084198","  16","  2.387198","0.10562494","0.015252622"," 3.192845e-04","1.2307692","0.9996807"
"{Body_Twist_nmf=1,Head_PUSH_nmf=1} "," {Verb_Dom_gc=1}","0.003680161","0.50000000","0.007360321"," 1.424690","  11","  1.298093","0.07240918","0.010377358"," 1.079419e-01","0.8461538","0.8920581"
"{Body_Twist_nmf=1,Head_PUSH_nmf=1} "," {Noun_Dom_gc=0}","0.006691201","0.90909091","0.007360321"," 1.248173","  20","  2.988290","0.09138806","0.009178522"," 3.818888e-02","1.0000000","0.9618111"
"{Body_Twist_nmf=1,head_back_nmf=1} "," {Noun_Dom_gc=1}","0.003680161","0.33333333","0.011040482"," 1.227011","  11","  1.092506","0.06719821","0.013189448"," 2.669379e-01","0.7333333","0.7330621"
"{Body_Twist_nmf=1,head_back_nmf=1} "," {Verb_Dom_gc=1}","0.005018401","0.45454545","0.011040482"," 1.295173","  15","  1.189919","0.08062070","0.014058107"," 1.425876e-01","0.8333333","0.8574124"
"{Body_Twist_nmf=1,EyeAp_WD_nmf=1} "," {CA_gc=1}","0.009702242","0.56862745","0.017062563"," 1.629557","  29","  1.509261","0.12573922","0.027230047"," 9.945706e-04","1.1153846","0.9990054"
"{Body_Twist_nmf=1,EyeAp_WD_nmf=1} "," {Verb_Dom_gc=1}","0.008364001","0.49019608","0.017062563"," 1.396755","  25","  1.273130","0.10808544","0.023255814"," 2.717347e-02","0.9615385","0.9728265"
"{Body_Twist_nmf=1,Body_forward_nmf=1} "," {CA_gc=1}","0.004349281","0.52000000","0.008364001"," 1.490201","  13","  1.356362","0.08050655","0.012322275"," 5.831071e-02","0.9285714","0.9416893"
"{Body_Twist_nmf=1,Body_forward_nmf=1} "," {Verb_Dom_gc=1}","0.004683841","0.56000000","0.008364001"," 1.595653","  14","  1.475106","0.08645105","0.013207547"," 2.557892e-02","1.0000000","0.9744211"
"{Body_Twist_nmf=1,EyeAp_blink_nmf=1} "," {CA_gc=1}","0.009033121","0.42187500","0.021411843"," 1.208997","  27","  1.126147","0.10450369","0.025000000"," 1.350903e-01","0.8709677","0.8649097"
"{Body_Twist_nmf=1,Eyebrows_Raised_nmf=1} "," {CA_gc=1}","0.010036802","0.43478261","0.023084644"," 1.245988","  30","  1.151865","0.11182903","0.027726433"," 8.433278e-02","0.9090909","0.9156672"
"{Body_Twist_nmf=1,Eyebrows_Raised_nmf=1} "," {Verb_Dom_gc=1}","0.011709602","0.50724638","0.023084644"," 1.445338","  35","  1.317183","0.13009355","0.032317636"," 5.024561e-03","1.0606061","0.9949754"
"{Body_Twist_nmf=1,EyeAp_SQ_nmf=1} "," {CA_gc=1}","0.014720642","0.44444444","0.033121445"," 1.273676","  44","  1.171897","0.13692821","0.040072860"," 2.883205e-02","0.9565217","0.9711679"
"{Body_Twist_nmf=1,EyeAp_SQ_nmf=1} "," {Verb_Dom_gc=1}","0.017731683","0.53535354","0.033121445"," 1.525426","  53","  1.396861","0.16446388","0.048401826"," 1.018551e-04","1.1521739","0.9998981"
